payment_code|operation_code|party_type|name|company_reg_no|business_reg_no|passport|account|account_status|relationship_start_date|relationship_type|agreement_date|statement_date|capacity|facility|credit_limit|instalment_amount|amount_in_arrears|month_in_arrears|tenure|total_balance_outstanding|late_payment_interest|principal_repayment_term|collateral_type|legal_status|date_status_update|deletion_reason_code|total_amount_paid|debt_type|email|mobile_no|date_of_notice|sponsor_constitution|sponsor_old_ic_company_reg_no|sponsor_new_ic_business_reg_no|sponsor_passport_no|sponsor_name|sponsor_status|sponsor_remarks|old_account_no
A|A|I|LISA RIGGS||670919122969||JCL000228|1|20250114|1|20250118|20250405|2|1|35944.82|8696.33|0.0|0|124|11143.82|10|1|1|0|20250405|0|0.0|004|jamesmartin@example.org|012-1397581||I||620407021528||NEIL YOUNG|1||
A|A|I|JAMES HIGGINS||930901138147||JCL000229|1|20230802|1|20230826|20231001|2|1|23232.21|4075.83|0.0|0|171|6991.17|11|1|2|0|20231001|0|0.0|002|qjohnson@example.com||||||||||
A|A|I|RICHARD BISHOP||510823122165||JCL000230|1|20231130|1|20231219|20250328|1|1|16666.34|6023.98|0.0|0|83|10086.09|14|1|3|0|20250328|0|0.0|004||016-3542604|||||||||
A|A|C|SNYDER-CALDWELL SDN BHD|2005271484-H|2005271484-H||JCL000231|1|20240128|1|20240205|20241223|1|1|45462.94|25257.19|0.0|0|54|2690.2|14|1|5|0|20241223|0|0.0|003|andrewyoung@example.com|012-7173650|||||||||
A|A|B|NANCY TAYLOR & WILLIAMS-HALL|2018859903-K|530517045630||JCL000232|1|20240805|1|20240829|20250614|1|1|6368.44|4898.8|0.0|0|39|1148.09|11|1|2|0|20250614|0|0.0|001|paul58@example.net||||||||||
A|A|I|MICHAEL FRYE||970316093981||JCL000233|1|20241003|1|20241005|20241216|1|1|32195.42|9756.19|0.0|0|99|23.73|11|1|4|0|20241216|0|0.0|004|joshua29@example.org|||I||570418042244||KEITH RAMSEY|1|GUARANTOR|
A|A|I|BARBARA DUNCAN||750321116206|Y#######|JCL000234|1|20250125|1|20250125|20250125|1|1|41329.39|7999.24|0.0|0|155|14197.98|14|1|5|0|20250125|0|0.0|004|jasmine43@example.com|013-8917988|||||||||
A|A|I|CHRISTOPHER ROBERTS||860722027687||JCL000235|1|20241229|1|20250117|20250324|2|2|39187.0|23992.04|119960.2|5|49|25793.95|15|1|0|0|20250324|0|0.0|004|ggarcia@example.net|014-7055398|||||||||
A|A|C|SHAW, COOLEY AND HOLMES SDN BHD|2006237384-K|2006237384-K||JCL000236|1|20221008|1|20221028|20240311|1|2|41485.39|33636.8|0.0|0|37|6570.47|16|1|0|0|20240311|0|0.0|001|||||||||||
A|A|I|CRISTINA DOMINGUEZ||650723119631||JCL000237|1|20220721|1|20220730|20231030|1|2|15871.46|4368.29|0.0|0|109|6215.45|12|1|0|0|20231030|0|0.0|004|||||||||||
A|A|I|SHANNON CAMPBELL||770413016987||JCL000238|2|20230329|1|20230408|20230729|1|1|9392.01|1761.0|0.0|0|160|0.0|16|1|2|0|20230729|0|0.0|003|steven72@example.org|014-3500703|||||||||
A|A|C|MARTINEZ GROUP SDN BHD|2007525461-X|2007525461-X||JCL000239|1|20230615|1|20230715|20240319|1|1|18594.01|5165.0|0.0|0|108|13622.0|15|1|5|0|20240319|0|0.0|002|anthonyflores@example.net|013-6534724||I||980928039309||JASON ARNOLD|1|GUARANTOR|
A|A|C|LOPEZ-VASQUEZ SDN BHD|2001135066-K|2001135066-K||JCL000240|1|20250409|1|20250425|20250608|1|1|29003.11|13811.0|0.0|0|63|19945.93|12|1|3|0|20250608|0|0.0|004|geraldhampton@example.org|013-9590546||I||920709143146||MS. MICHELLE DIAZ PHD|1|GUARANTOR|
A|A|I|JOSE DAY||961028025754||JCL000241|2|20230812|1|20230831|20240429|2|2|22876.95|13198.24|0.0|0|52|0.0|14|1|0|0|20240429|0|0.0|001|jacksonkeith@example.com|017-5194948|||||||||
A|A|B|KIM PEREZ & CHASE-WRIGHT|2023975984-K|840219018635|D#######|JCL000242|1|20250423|1|20250429|20250531|1|2|25491.11|21242.59|0.0|0|36|11349.39|17|1|0|0|20250531|0|0.0|002|||||||||||
A|A|B|JASON BROWN & NELSON AND SONS|2022824173-W|930108136761||JCL000243|2|20221010|1|20221109|20230616|1|1|24454.5|8432.59|0.0|0|87|0.0|14|1|5|0|20230616|0|0.0|002|||||||||||
A|A|C|DECKER-JOHNSON SDN BHD|2005514011-W|2005514011-W||JCL000244|1|20241002|1|20241009|20250217|1|1|43788.81|13975.15|0.0|0|94|26969.4|11|1|3|0|20250217|0|0.0|001|kylewilson@example.com|019-9354271||C|2002749391-X|2002749391-X||HERNANDEZ INC SDN BHD|1||
A|A|C|THOMPSON PLC SDN BHD|2006756866-M|2006756866-M||JCL000245|1|20230718|1|20230725|20231110|1|2|40422.12|24253.27|0.0|0|50|33642.45|10|1|0|0|20231110|0|0.0|002|tristanberger@example.net|013-2412415|||||||||
A|A|C|TAYLOR-CURTIS SDN BHD|2007473507-H|2007473507-H||JCL000246|1|20241109|1|20241123|20250219|1|2|10422.73|1797.02|3594.04|2|174|10177.64|10|1|0|0|20250219|0|0.0|003||019-7409518|||||||||
A|A|I|ROBERT NELSON||760105013656||JCL000247|1|20250406|1|20250408|20250621|1|1|23523.34|12601.79|0.0|0|56|14277.88|17|1|3|0|20250621|0|0.0|001|rubenjackson@example.net|019-6561383|||||||||
A|A|B|ANDREW VEGA & RODRIGUEZ GROUP|2015906648-W|690104053027||JCL000248|1|20221210|1|20221229|20240418|2|1|43180.72|17045.02|0.0|0|76|39020.58|16|1|1|0|20240418|0|0.0|003|stacy22@example.net|013-8170602|||||||||
A|A|C|MCFARLAND-BULLOCK SDN BHD|2019676758-W|2019676758-W||JCL000249|1|20240911|1|20240921|20250327|1|1|18744.05|8269.43|0.0|0|68|3051.5|15|1|3|0|20250327|0|0.0|003||013-3867017||I||510827086148||JEFFREY WALKER|1||
A|A|I|JARED LEE||881112148609||JCL000250|1|20230331|1|20230412|20231020|1|1|47754.02|37700.54|0.0|0|38|29292.13|13|1|4|0|20231020|0|0.0|004|rsmith@example.org|018-8139112|||||||||
A|A|C|EVERETT INC SDN BHD|2012998187-H|2012998187-H||JCL000251|4|20240102|1|20240126|20240903|1|1|39764.44|39764.44|198822.2|5|30|6287.27|16|1|3|2|20240903|0|0.0|001||013-5881999|20240617||||||||
A|A|I|MARGARET WILLIAMS||910701035524||JCL000252|3|20231105|1|20231205|20250502|1|2|35755.96|12329.64|86307.48|7|87|1110.35|13|1|0|0|20250502|0|0.0|004|hernandezsarah@example.com|016-1952322|||||||||
A|A|I|AMANDA CLAYTON MD||710316139826||JCL000253|1|20250505|1|20250527|20250601|1|2|42555.64|21277.82|0.0|0|60|28633.29|15|1|0|0|20250601|0|0.0|004||013-6020867|||||||||
A|A|I|MICHELLE STOKES||820524035488||JCL000254|4|20240202|1|20240218|20240616|1|1|44271.23|7677.09|69093.81|9|173|23684.0|16|1|4|2|20240616|0|0.0|003||013-6057614|20240401||||||||
A|A|I|MARY MILLER||560509041451||JCL000255|1|20250419|1|20250501|20250527|1|1|18223.97|9426.19|0.0|0|58|14718.51|13|1|5|0|20250527|0|0.0|002|||||||||||
A|A|I|JAMES WHITAKER||690113101821||JCL000256|1|20231030|1|20231102|20240516|1|1|14296.16|3795.44|0.0|0|113|10189.79|11|1|2|0|20240516|0|0.0|001|njones@example.com|017-4191344|||||||||
A|A|I|ADAM SWANSON||631024024817||JCL000257|1|20230918|1|20231012|20240926|1|1|16325.33|4849.11|14547.33|3|101|14255.79|12|1|3|0|20240926|0|0.0|003||013-6771656|||||||||
A|A|I|ETHAN WALLACE||790201134359||JCL000258|2|20240821|1|20240904|20250611|1|2|25965.29|8286.79|0.0|0|94|0.0|10|1|0|0|20250611|0|0.0|002||012-1823786|||||||||
A|A|B|RUTH WEAVER & FLORES-JOHNSON|2015168540-W|660612131981||JCL000259|1|20240219|1|20240315|20241103|2|1|35010.1|10827.87|0.0|0|97|16331.3|18|1|2|0|20241103|0|0.0|003|jeffreyhernandez@example.com||||||||||
A|A|C|MORRIS-MASSEY SDN BHD|2012554542-H|2012554542-H||JCL000260|1|20240702|1|20240728|20240901|1|2|8363.1|2389.46|0.0|0|105|1138.85|11|1|0|0|20240901|0|0.0|003|hamiltonchristopher@example.net|||I||700421147081||COLLEEN HILL|1||
A|A|B|ASHLEY FIELDS & STEWART LLC|2014827152-K|650706043302||JCL000261|1|20231027|1|20231114|20240318|1|2|8407.95|8136.73|0.0|0|31|1343.76|13|1|0|0|20240318|0|0.0|001||018-9966817|||||||||
A|A|I|HEATHER BELL||540603087997||JCL000262|1|20250320|1|20250411|20250421|1|1|32663.46|25125.74|0.0|0|39|28047.39|14|1|4|0|20250421|0|0.0|002|williamjohnson@example.org|013-7523861|||||||||
A|A|I|TARA MORALES||820105133012||JCL000263|1|20240514|1|20240527|20241028|1|1|44286.55|7422.33|0.0|0|179|40963.74|14|1|2|0|20241028|0|0.0|002||018-5939600|||||||||
A|A|I|DUSTIN MATTHEWS||730420139817||JCL000264|1|20240117|1|20240207|20240727|1|2|6270.66|1334.18|0.0|0|141|1135.27|12|1|0|0|20240727|0|0.0|002|juliemendoza@example.com|014-4056800|||||||||
A|A|I|ROBERT HALL||990608048913||JCL000265|1|20231011|1|20231110|20250622|2|2|14795.89|6341.1|0.0|0|70|3002.23|12|1|0|0|20250622|0|0.0|004||018-6198908|||||||||
A|A|B|MARY HUGHES & WHEELER INC|2012140641-K|900206137301||JCL000266|1|20240818|1|20240831|20250405|1|2|18473.72|18473.72|0.0|0|30|4052.63|12|1|0|0|20250405|0|0.0|002||017-8610698|||||||||
A|A|C|BURTON AND SONS SDN BHD|2019625810-H|2019625810-H||JCL000267|1|20240809|1|20240901|20250123|1|2|18617.44|4168.08|0.0|0|134|2341.3|10|1|0|0|20250123|0|0.0|001|mary84@example.net|018-2635424|||||||||
A|A|I|JOHNATHAN JENKINS||690226091976||JCL000268|1|20231123|1|20231204|20240804|1|2|31065.19|10590.41|0.0|0|88|105.61|12|1|0|0|20240804|0|0.0|004|briancampos@example.net|018-8870043|||||||||
A|A|I|MATTHEW JOYCE||730122079590||JCL000269|1|20241016|1|20241110|20250107|1|2|44767.56|17218.29|0.0|0|78|8978.48|13|1|0|0|20250107|0|0.0|003|shermananna@example.net|014-2664852|||||||||
A|A|B|SAVANNAH BENDER & LEWIS, REYES AND HARRELL|2004947982-W|830723048762||JCL000270|1|20241231|1|20250129|20250224|1|2|27576.9|11989.96|0.0|0|69|8698.36|10|1|0|0|20250224|0|0.0|001|parsonserica@example.com|017-8719423||I||560812129196||LISA BULLOCK|1||
A|A|I|KENNETH SCHMIDT||640517095135||JCL000271|1|20221105|1|20221130|20230704|1|1|15626.05|4381.14|8762.28|2|107|13555.42|11|1|4|0|20230704|0|0.0|001|smurphy@example.com|012-6259330|||||||||
A|A|I|WILLIAM PIERCE||511125103315||JCL000272|1|20230519|1|20230530|20241221|1|1|47976.66|14992.71|0.0|0|96|13257.5|15|1|5|0|20241221|0|0.0|001|rebecca50@example.com|016-4100336|||||||||
A|A|C|ANDERSON, RODRIGUEZ AND SHERMAN SDN BHD|2002996099-W|2002996099-W||JCL000273|1|20230112|1|20230118|20240524|2|1|37037.95|28490.73|56981.46|2|39|30019.92|17|1|2|0|20240524|0|0.0|001|kelleyrachel@example.org|018-8927226|||||||||
A|A|I|KEITH JENNINGS||531218142565||JCL000274|2|20231128|1|20231211|20240128|1|2|18778.15|6190.6|0.0|0|91|0.0|15|1|0|0|20240128|0|0.0|004|||||||||||
A|A|I|JENNIFER WYATT||910706079131||JCL000275|1|20230214|1|20230222|20250401|1|2|19758.12|7599.28|0.0|0|78|4308.82|17|1|0|0|20250401|0|0.0|001|jgiles@example.net||||||||||
A|A|I|ANDREW FOSTER||701111018823||JCL000276|1|20220725|1|20220811|20240617|1|2|38967.2|16465.01|0.0|0|71|30375.65|10|1|0|0|20240617|0|0.0|004|ccarlson@example.net|014-8475278|||||||||
A|A|I|ANTONIO ANDERSON||921218085724||JCL000277|1|20240419|1|20240503|20241027|1|2|23580.23|6151.36|0.0|0|115|5978.41|17|1|0|0|20241027|0|0.0|003||012-7022267|||||||||
A|A|C|SHERMAN GROUP SDN BHD|2007334944-W|2007334944-W||JCL000278|1|20250506|1|20250522|20250610|1|1|29326.89|5145.07|0.0|0|171|10853.32|11|1|3|0|20250610|0|0.0|004||012-7458581|||||||||
A|A|I|MATTHEW CRUZ||670805081422||JCL000279|1|20241211|1|20250108|20250419|1|2|49246.53|28411.46|0.0|0|52|14804.95|10|1|0|0|20250419|0|0.0|002||012-9338904|||||||||
A|A|I|JENNIFER GREGORY||841004083700||JCL000280|1|20230507|1|20230512|20230809|1|2|40071.1|6948.75|27795.0|4|173|36350.17|18|1|0|0|20230809|0|0.0|002||013-1307534|||||||||
A|A|C|COPELAND, CANTU AND MCCLAIN SDN BHD|2010852329-X|2010852329-X||JCL000281|1|20230503|1|20230522|20250527|1|1|9371.37|2037.25|0.0|0|138|4663.55|15|1|3|0|20250527|0|0.0|004|kevin00@example.com|016-7362290|||||||||
A|A|C|FARRELL-TUCKER SDN BHD|2013698797-H|2013698797-H||JCL000282|1|20220721|1|20220808|20240726|1|1|15044.93|7781.86|0.0|0|58|7828.3|13|1|1|0|20240726|0|0.0|001|johnsonnancy@example.com|018-2916883|||||||||
A|A|I|ISAAC WILSON||531124016114||JCL000283|1|20250217|1|20250316|20250623|1|2|11534.59|2097.2|10486.0|5|165|10055.66|10|1|0|0|20250623|0|0.0|002||018-7594718|||||||||
A|A|I|TREVOR SOTO||500214051500||JCL000284|3|20230511|1|20230514|20230710|1|1|43448.02|10263.31|123159.72|12|127|27277.09|11|1|5|0|20230710|0|0.0|002|heathergibson@example.net|018-9036705|||||||||
A|A|C|JONES-JOHNSON SDN BHD|2021371193-H|2021371193-H||JCL000285|1|20220831|1|20220916|20250130|2|1|29235.89|5770.24|0.0|0|152|27155.45|17|1|4|0|20250130|0|0.0|002||014-9266691|||||||||
A|A|I|JOHN DAVIES||941223138639||JCL000286|2|20250703|1|20250728|20250728|2|2|41266.88|24760.13|0.0|0|50|0.0|18|1|0|0|20250728|0|0.0|002|tylerkathleen@example.com|019-2597638|||||||||
A|A|C|SMITH-AGUIRRE SDN BHD|2011141905-X|2011141905-X||JCL000287|1|20240605|1|20240611|20250512|1|1|26101.93|4500.33|0.0|0|174|3537.11|13|1|3|0|20250512|0|0.0|004|staffordbradley@example.org|019-7120058|||||||||
A|A|I|DUSTIN FERGUSON PHD||701025123969||JCL000288|1|20230110|1|20230116|20250416|1|2|43922.52|23957.74|0.0|0|55|8766.48|18|1|0|0|20250416|0|0.0|002|jerryclark@example.org|013-3288121|||||||||
A|A|I|SARAH GARCIA PHD||640123051992||JCL000289|1|20230813|1|20230901|20241031|1|2|27383.27|8297.96|16595.92|2|99|20135.49|13|1|0|0|20241031|0|0.0|004||014-2068355||I||960723014944||BRIAN BAKER|1|CO-BORROWER|
A|A|I|ROY ROBINSON||540217085606|N#######|JCL000290|1|20231202|1|20231227|20240502|1|1|28012.04|7371.59|14743.18|2|114|6729.23|18|1|5|0|20240502|0|0.0|004|youngmichael@example.net|017-4401716|||||||||
A|A|I|ANGELA CHEN||700427033888||JCL000291|1|20241207|1|20241228|20250624|1|2|29191.37|12691.9|0.0|0|69|15353.55|15|1|0|0|20250624|0|0.0|003|elizabethbrooks@example.com|014-4520663||C|2018631971-H|2018631971-H||GENTRY-WYATT SDN BHD|1|CO-BORROWER|
A|A|C|MCGEE, SALINAS AND FOSTER SDN BHD|2016389538-H|2016389538-H||JCL000292|4|20231001|1|20231016|20250122|2|2|15352.17|3437.05|41244.6|12|134|10747.42|14|1|0|2|20250122|0|0.0|004|stephen89@example.org|019-3746427|20241219||||||||
A|A|C|SAMPSON PLC SDN BHD|2010571618-W|2010571618-W||JCL000293|1|20230205|1|20230215|20240602|2|2|30409.46|6757.66|33788.3|5|135|29099.46|15|1|0|0|20240602|0|0.0|004||018-5682572||C|2023522668-H|2023522668-H||WRIGHT-MILLER SDN BHD|1|GUARANTOR|
A|A|I|GREGORY DAUGHERTY||840308048988||JCL000294|1|20230615|1|20230623|20231201|1|1|30886.78|7472.61|0.0|0|124|29444.03|13|1|5|0|20231201|0|0.0|004||014-9848269|||||||||
A|A|C|COOPER, PETERSON AND SNYDER SDN BHD|2004112190-K|2004112190-K||JCL000295|1|20241130|1|20241223|20250212|2|1|33759.92|6707.27|0.0|0|151|17578.63|16|1|4|0|20250212|0|0.0|002|colecurtis@example.org||||||||||
A|A|I|JESSE MILLER||861109126739||JCL000296|1|20221017|1|20221104|20240531|2|1|45047.55|16480.81|0.0|0|82|3221.86|16|1|3|0|20240531|0|0.0|003|annadaniels@example.com||||||||||
A|A|I|JAMES WARD||740107052884||JCL000297|1|20231220|1|20240110|20250313|1|2|41938.16|8676.86|52061.16|6|145|6308.09|15|1|0|0|20250313|0|0.0|002|anthony12@example.org|013-5180871|||||||||
A|A|C|WEAVER-MILLER SDN BHD|2008218165-H|2008218165-H||JCL000298|1|20220930|1|20221023|20230508|1|2|18119.73|3774.94|22649.64|6|144|5490.84|13|1|0|1|20230508|0|0.0|002|bankstony@example.net|019-5790938|20230326||||||||
A|A|C|JACOBS-FOSTER SDN BHD|2001558249-M|2001558249-M||JCL000299|1|20250603|1|20250614|20250623|1|1|20644.4|3730.92|0.0|0|166|15474.93|11|1|3|0|20250623|0|0.0|004|deborahjones@example.net||||||||||
A|A|C|ANDERSON PLC SDN BHD|2018259423-W|2018259423-W||JCL000300|1|20221009|1|20221029|20230302|2|1|38100.65|6385.58|0.0|0|179|30312.74|11|1|4|0|20230302|0|0.0|002||012-9587647|||||||||
A|A|I|TYLER RYAN||600502132264||JCL000301|1|20231209|1|20231230|20241205|2|2|10625.96|2198.47|0.0|0|145|7634.02|18|1|0|0|20241205|0|0.0|003|uwalter@example.org||||||||||
A|A|C|BLANCHARD, CONNER AND AYERS SDN BHD|2014615057-X|2014615057-X||JCL000302|1|20221105|1|20221203|20230323|1|2|44671.68|15057.87|0.0|0|89|15791.05|14|1|0|0|20230323|0|0.0|001|norrisjeanette@example.com||||||||||
A|A|I|JULIAN ANDERSON||660712128100||JCL000303|1|20230619|1|20230625|20250101|1|2|18947.29|5684.19|0.0|0|100|5079.52|10|1|0|0|20250101|0|0.0|004|cwhitehead@example.org||||||||||
A|A|I|TERRY EDWARDS||540522045874||JCL000304|2|20240810|1|20240901|20250130|1|2|32556.92|5549.48|0.0|0|176|0.0|16|1|0|0|20250130|0|0.0|002|huffstephanie@example.net|016-8102038||C|2000615599-M|2000615599-M||MILLER INC SDN BHD|1||
A|A|I|PATRICK TATE||900118046289||JCL000305|1|20220911|1|20221007|20240908|1|1|46177.37|22343.89|89375.56|4|62|4043.0|14|1|5|0|20240908|0|0.0|003|billywilkerson@example.com||||||||||
A|A|C|MAXWELL, NELSON AND GIBBS SDN BHD|2011332127-W|2011332127-W||JCL000306|1|20241116|1|20241212|20250223|1|1|5695.0|2847.5|0.0|0|60|2111.48|17|1|5|0|20250223|0|0.0|002|eward@example.net|017-8453797|||||||||
A|A|I|KRISTEN HERNANDEZ||680213064184||JCL000307|1|20250428|1|20250428|20250516|1|1|31029.3|11081.89|0.0|0|84|28648.82|13|1|5|0|20250516|0|0.0|002|palvarez@example.com|018-6130700|||||||||
A|A|C|SNYDER-LEWIS SDN BHD|2021684275-W|2021684275-W||JCL000308|1|20250412|1|20250423|20250701|1|1|39251.51|36798.29|183991.45|5|32|4026.08|16|1|4|0|20250701|0|0.0|002||017-4795516|||||||||
A|A|I|CODY JONES||851104025387|U#######|JCL000309|1|20230111|1|20230203|20230226|1|2|39841.03|6908.85|0.0|0|173|3554.25|14|1|0|0|20230226|0|0.0|003|mblair@example.org|019-2278590|||||||||
A|A|I|SHEILA BREWER||540606038463||JCL000310|1|20240602|1|20240616|20240831|1|1|22955.98|6818.61|27274.44|4|101|2685.78|14|1|1|0|20240831|0|0.0|002|jonesscott@example.org|016-3733701|||||||||
A|A|C|WHITE PLC SDN BHD|2003937856-X|2003937856-X||JCL000311|2|20231004|1|20231011|20241113|1|2|43791.17|30551.98|0.0|0|43|0.0|17|1|0|0|20241113|0|0.0|001||014-1183676|||||||||
A|A|I|BRADLEY BROWN||790424113312||JCL000312|1|20230531|1|20230603|20250416|1|1|44461.94|13077.04|0.0|0|102|8759.54|15|1|5|0|20250416|0|0.0|004|thomasryan@example.com|017-2945462|||||||||
A|A|C|HERNANDEZ, JENKINS AND GARCIA SDN BHD|2011414455-K|2011414455-K||JCL000313|1|20250430|1|20250520|20250705|2|2|19314.51|3690.67|0.0|0|157|15509.35|13|1|0|0|20250705|0|0.0|003||012-1079145||C|2024475676-K|2024475676-K||MURRAY AND SONS SDN BHD|1|CO-BORROWER|
A|A|B|DR. PAIGE MILLER & NOBLE, WILLIAMS AND FLORES|2003618390-K|840525038172||JCL000314|1|20220818|1|20220917|20240602|1|1|33137.2|7889.81|0.0|0|126|27138.83|11|1|5|0|20240602|0|0.0|002|dperez@example.org|014-7063246|||||||||
A|A|I|ALEXANDER GUZMAN||591109061811||JCL000315|3|20230118|1|20230123|20240403|1|2|17144.99|5590.76|61498.36|11|92|15332.79|14|1|0|0|20240403|0|0.0|004|lopezbradley@example.net|018-3252509|||||||||
A|A|C|BROCK, BOYD AND HALL SDN BHD|2013441816-M|2013441816-M||JCL000316|1|20240528|1|20240614|20250302|1|2|40198.85|13861.67|0.0|0|87|29492.57|12|1|0|0|20250302|0|0.0|002|gball@example.org|012-1075455|||||||||
A|A|I|DONALD NGUYEN||900905138181||JCL000317|1|20230113|1|20230204|20241217|1|1|24958.76|14975.26|0.0|0|50|13704.49|15|1|3|0|20241217|0|0.0|001||016-1604989|||||||||
A|A|C|KEITH, WOLF AND SMITH SDN BHD|2013466349-K|2013466349-K||JCL000318|1|20250217|1|20250311|20250622|1|2|45817.37|26951.39|0.0|0|51|8577.5|14|1|0|0|20250622|0|0.0|004|elizabethcruz@example.org|019-4837168|||||||||
A|A|I|MIKE ELLIS||770109123022||JCL000319|1|20240729|1|20240811|20250608|2|2|16908.81|10352.33|0.0|0|49|14640.41|18|1|0|0|20250608|0|0.0|002||016-3485920|||||||||
A|A|C|WOOD, GARCIA AND ANDERSON SDN BHD|2000931700-H|2000931700-H|S#######|JCL000320|1|20250404|1|20250424|20250626|1|1|22240.23|4448.05|0.0|0|150|17175.94|18|1|2|0|20250626|0|0.0|001|jacobgreene@example.net|018-1244934|||||||||
A|A|I|WILLIAM WELLS||621226061867||JCL000321|1|20230620|1|20230621|20231125|1|1|44468.01|8443.29|0.0|0|158|813.62|15|1|2|0|20231125|0|0.0|002||018-6284085|||||||||
A|A|I|DANIELLE SCHMIDT||620624091948||JCL000322|1|20250222|1|20250226|20250616|1|2|31871.78|5591.54|22366.16|4|171|16736.37|16|1|0|2|20250616|0|0.0|002|||20250424|C|2007861022-H|2007861022-H||LEVY-HERNANDEZ SDN BHD|1|CO-BORROWER|
A|A|I|MANUEL SMALL||771122066962||JCL000323|1|20240929|1|20241004|20250703|2|2|46831.01|8514.73|42573.65|5|165|33786.59|11|1|0|1|20250703|0|0.0|003||013-2598660|20250421||||||||
A|A|I|WALTER SOLIS||770721054812||JCL000324|1|20241027|1|20241030|20250507|2|1|36059.82|11268.69|56343.45|5|96|19020.35|17|1|1|1|20250507|0|0.0|001||014-9052675|20250314||||||||
A|A|I|SHELLEY DAVILA||911001116621||JCL000325|4|20220709|1|20220716|20221202|1|2|10215.88|2512.1|25121.0|10|122|7682.0|16|1|0|2|20221202|0|0.0|003|armstrongbrenda@example.net|014-8202940|20220905||||||||
A|A|I|CHRISTINA MORGAN||821123057275|O#######|JCL000326|2|20231112|1|20231204|20250114|1|2|45086.57|8957.6|0.0|0|151|0.0|15|1|0|0|20250114|0|0.0|004|cassandrawells@example.net|014-1556733|||||||||
A|A|I|TONY COFFEY||800422053538||JCL000327|1|20240111|1|20240127|20250215|1|2|33626.04|8406.51|33626.04|4|120|2620.99|11|1|0|0|20250215|0|0.0|003|xrogers@example.org||||||||||
A|A|I|JENNIFER COLLINS||601002074463||JCL000328|4|20250617|1|20250716|20250716|1|2|13116.97|2414.17|26555.87|11|163|4057.73|18|1|0|1|20250716|0|0.0|003||018-1480023|20250614||||||||
A|A|I|ROY BERNARD||831220021266||JCL000329|1|20250610|1|20250611|20250630|1|1|33160.75|7536.53|0.0|0|132|22801.39|14|1|2|0|20250630|0|0.0|001||013-8620599||C|2018346947-M|2018346947-M||SMITH-STEELE SDN BHD|1||
A|A|I|CHRISTINE WILLIAMS||861218048710||JCL000330|1|20230913|1|20231002|20250210|1|2|15650.8|3427.18|0.0|0|137|10022.62|13|1|0|0|20250210|0|0.0|004|whitneyhorne@example.net|019-3301575|||||||||
A|A|C|CLARK PLC SDN BHD|2019491188-M|2019491188-M||JCL000331|1|20240503|1|20240503|20240611|1|2|35937.87|7869.61|0.0|0|137|8047.48|14|1|0|0|20240611|0|0.0|002|youngmichael@example.net|017-4499392|||||||||
A|A|I|SEAN WHITE||780411118853||JCL000332|1|20250117|1|20250123|20250207|1|2|13478.19|3158.95|0.0|0|128|158.98|14|1|0|0|20250207|0|0.0|001|joannparker@example.net|012-1014295|||||||||
A|A|I|CARL WHITE||810206056596||JCL000333|1|20230512|1|20230531|20231007|1|2|48508.45|24665.31|147991.86|6|59|24095.85|18|1|0|1|20231007|0|0.0|002|msmall@example.com|013-5048500|20230825||||||||
A|A|I|LAURA BENNETT||780524101410||JCL000334|1|20240907|1|20241007|20250315|1|1|12832.76|5499.75|0.0|0|70|8366.84|11|1|2|0|20250315|0|0.0|004|stephanie73@example.net|012-5982920|||||||||
A|A|I|JOSEPH FITZPATRICK||500516099801||JCL000335|2|20230312|1|20230319|20250322|1|2|21373.0|3982.55|0.0|0|161|0.0|16|1|0|0|20250322|0|0.0|003||017-7478155|||||||||
A|A|B|MISS NATASHA OBRIEN & ROBINSON-HOLMES|2001432243-K|630121031652||JCL000336|3|20230718|1|20230726|20241013|2|1|43727.73|12988.43|103907.44|8|101|5745.5|16|1|2|1|20241013|0|0.0|004|||20240722||||||||
A|A|I|JOSEPH ROSE||761009062089||JCL000337|2|20231116|1|20231211|20240703|1|1|9864.33|4288.84|0.0|0|69|0.0|12|1|5|0|20240703|0|0.0|002|brownjimmy@example.com|014-1495826|||||||||
A|A|I|ANTHONY MARTINEZ||790412036187||JCL000338|1|20221025|1|20221101|20231221|1|1|38467.95|8423.64|33694.56|4|137|31571.22|16|1|2|0|20231221|0|0.0|002|susandaniels@example.org|017-4066226|||||||||
A|A|I|DANIEL SAMPSON||590227018636||JCL000339|4|20221230|1|20230129|20250514|1|1|5337.72|1013.49|11148.39|11|158|3481.69|16|1|5|0|20250514|0|0.0|003|stephenseric@example.net|012-5424252||C|2004814901-M|2004814901-M||COLE-PITTMAN SDN BHD|1|GUARANTOR|
A|A|I|MARGARET MILLER||620227059973||JCL000340|1|20230713|1|20230722|20240403|1|1|27434.99|7348.66|7348.66|1|112|18608.02|14|1|3|0|20240403|0|0.0|004|carolyn72@example.org|017-9865794|||||||||
A|A|B|MITCHELL DAVIS & SANCHEZ-WILLIAMS|2013485408-K|770427051168||JCL000341|4|20241018|1|20241022|20250306|1|2|29607.68|6390.15|51121.2|8|139|25095.38|10|1|0|1|20250306|0|0.0|004|davidfoster@example.org|013-4109898|20241206||||||||
A|A|I|JULIE NORTON||740202109376||JCL000342|1|20250403|1|20250404|20250521|1|2|39995.06|12119.72|24239.44|2|99|16834.36|11|1|0|0|20250521|0|0.0|003|vreilly@example.org||||||||||
