payment_code|operation_code|party_type|name|company_reg_no|business_reg_no|passport|account|account_status|relationship_start_date|relationship_type|agreement_date|statement_date|capacity|facility|credit_limit|instalment_amount|amount_in_arrears|month_in_arrears|tenure|total_balance_outstanding|late_payment_interest|principal_repayment_term|collateral_type|legal_status|date_status_update|deletion_reason_code|total_amount_paid|debt_type|email|mobile_no|date_of_notice|sponsor_constitution|sponsor_old_ic_company_reg_no|sponsor_new_ic_business_reg_no|sponsor_passport_no|sponsor_name|sponsor_status|sponsor_remarks|old_account_no
A|A|I|HALEY HILL||770619078781||CHINCHIN000230|1|20240929|1|20241023|20250219|1|4|58563.53|10334.74|0.0|0|170|28692.08|14|1|3|0|20250219|0|0.0|003|jgallegos@example.com|016-1580255||I||581203026402||ANDREA FERGUSON|1|CO-BORROWER|
A|A|I|HEATHER THOMAS||570302012339||CHINCHIN000231|1|20241213|1|20250104|20250511|2|1|98192.46|13034.4|0.0|0|226|38949.16|11|1|2|0|20250511|0|0.0|001|martinrogers@example.org|018-9042700|||||||||
A|A|I|MICHAEL FROST||540527148840||CHINCHIN000232|1|20250306|1|20250328|20250507|1|4|18413.72|1517.61|6070.44|4|364|2402.83|11|1|5|1|20250507|0|0.0|003|carlos74@example.com|014-6868569|20250314|I||670216024107||IAN PATRICK|1|GUARANTOR|
A|A|I|KYLE SMITH||970902027858||CHINCHIN000233|1|20230210|1|20230305|20250220|1|1|76060.87|7243.89|0.0|0|315|61378.82|12|1|1|0|20250220|0|0.0|003|katiegonzales@example.com|014-3483765|||||||||
A|A|I|JILL BEASLEY||601017148895||CHINCHIN000234|3|20250301|1|20250320|20250403|1|4|64444.4|7213.93|86567.16|12|268|58674.15|10|1|2|0|20250403|0|0.0|004|smithkayla@example.net|016-4904648|||||||||
A|A|I|AARON HARRIS||711122115620||CHINCHIN000235|1|20230107|1|20230114|20230608|1|4|94676.5|24698.22|0.0|0|115|9244.91|10|1|5|0|20230608|0|0.0|001|hawkinsstephen@example.net|018-7110709|||||||||
A|A|I|ALICIA HARRIS||560726088549||CHINCHIN000236|1|20230611|1|20230711|20230921|1|4|46497.12|5764.11|0.0|0|242|14485.17|12|1|2|0|20230921|0|0.0|001|darrell76@example.com|017-4375538|||||||||
A|A|B|MARY HANSON & WOOD-HENDERSON|2017122066-W|650217061287||CHINCHIN000237|1|20230602|1|20230630|20241219|1|1|89977.42|12214.13|73284.78|6|221|76149.06|8|1|5|0|20241219|0|0.0|003||018-4225734|||||||||
A|A|I|DARREN MILLER||850811019568||CHINCHIN000238|1|20221028|1|20221108|20240917|1|4|23756.01|4072.46|12217.38|3|175|2550.24|15|1|4|0|20240917|0|0.0|002|john95@example.net|016-6892493||C|2012779100-X|2012779100-X||GILBERT-ROGERS SDN BHD|1||
A|A|C|WALSH-ALLEN SDN BHD|2016327518-X|2016327518-X||CHINCHIN000239|1|20240124|1|20240129|20240305|1|1|56829.18|7380.41|0.0|0|231|44952.37|14|1|3|0|20240305|0|0.0|004|christina71@example.com|012-7086750|||||||||
A|A|I|SHAWN VALDEZ||681204111974||CHINCHIN000240|1|20250303|1|20250331|20250524|1|4|66720.28|6649.86|0.0|0|301|60190.22|14|1|5|0|20250524|0|0.0|004|susanbailey@example.net|016-5286640|||||||||
A|A|B|JONATHAN COLEMAN & YATES-CALDWELL|2007865201-M|901017118999||CHINCHIN000241|2|20231210|1|20231231|20241202|1|4|98940.1|9731.81|0.0|0|305|0.0|10|1|4|0|20241202|0|0.0|001|jonathanaguirre@example.net||||||||||
A|A|I|MICHAEL HAMILTON||560603054848||CHINCHIN000242|1|20250413|1|20250513|20250626|1|1|75124.35|6494.9|0.0|0|347|54792.53|8|1|5|0|20250626|0|0.0|003|martinezalexandra@example.com|018-9625586|||||||||
A|A|C|CONWAY-OSBORN SDN BHD|2000136655-H|2000136655-H||CHINCHIN000243|1|20221010|1|20221023|20230623|2|1|27684.3|2275.42|11377.1|5|365|26372.45|11|1|4|2|20230623|0|0.0|004|schneidersara@example.com|012-3946637|20230512||||||||
A|A|I|LESLIE BECK||880227023570||CHINCHIN000244|1|20230906|1|20230916|20231208|1|1|83085.03|10884.5|32653.5|3|229|60307.59|13|1|1|0|20231208|0|0.0|003|sarahwhitaker@example.org|016-3586189|||||||||
A|A|C|BURKE AND SONS SDN BHD|2018688428-X|2018688428-X||CHINCHIN000245|1|20250131|1|20250211|20250329|1|4|14951.38|1637.01|0.0|0|274|14935.29|9|1|4|0|20250329|0|0.0|004|stephen67@example.org|019-3206431|||||||||
A|A|C|BROWN GROUP SDN BHD|2021920401-H|2021920401-H||CHINCHIN000246|1|20230302|1|20230303|20240427|1|4|74307.09|9567.44|0.0|0|233|51947.94|12|1|2|0|20240427|0|0.0|002||014-3468240||I||940209026513||GLORIA DAVIS|1|GUARANTOR|
A|A|I|LINDA JOHNSON||700713119512||CHINCHIN000247|1|20240424|1|20240520|20240825|1|1|54689.04|13021.2|0.0|0|126|49141.88|13|1|5|0|20240825|0|0.0|004|tammy14@example.org|018-7944050|||||||||
A|A|C|FORD-FERNANDEZ SDN BHD|2018717013-H|2018717013-H||CHINCHIN000248|1|20241026|1|20241113|20250613|1|1|15808.21|2061.94|0.0|0|230|230.94|10|1|1|0|20250613|0|0.0|002|kerrmichelle@example.net|013-8927588|||||||||
A|A|B|KEITH VALENTINE & THOMPSON-ROBINSON|2014948953-X|930117018751||CHINCHIN000249|1|20241122|1|20241206|20250512|1|1|26234.34|4446.5|0.0|0|177|6695.97|14|1|5|0|20250512|0|0.0|001|catherine51@example.net|019-5276513|||||||||
A|A|I|ADAM WILSON||760210094567||CHINCHIN000250|1|20240210|1|20240224|20240313|1|4|22611.62|2315.18|0.0|0|293|6095.38|13|1|2|0|20240313|0|0.0|003|kendra85@example.net|016-9860833|||||||||
A|A|I|THOMAS HUTCHINSON||670826089664||CHINCHIN000251|1|20250208|1|20250211|20250605|1|1|45179.63|4893.1|4893.1|1|277|25919.24|13|1|2|0|20250605|0|0.0|003||012-9154643|||||||||
A|A|C|STEWART, RAMOS AND SANDERS SDN BHD|2000826377-M|2000826377-M||CHINCHIN000252|1|20230130|1|20230208|20240610|1|4|68037.94|13428.54|0.0|0|152|24375.38|15|1|1|0|20240610|0|0.0|001|eatonjennifer@example.com||||||||||
A|A|I|BRAD CONLEY||811228124718||CHINCHIN000253|1|20231230|1|20240122|20241103|1|1|52460.64|13927.6|27855.2|2|113|5711.51|10|1|3|0|20241103|0|0.0|001|ramirezapril@example.com||||||||||
A|A|I|TERESA KENNEDY||890320095743||CHINCHIN000254|1|20240718|1|20240810|20241007|1|1|98030.73|11354.91|56774.55|5|259|87404.41|12|1|2|0|20241007|0|0.0|001|allenmiller@example.org|013-7465741|||||||||
A|A|I|ADAM HEBERT||950819075398||CHINCHIN000255|1|20250312|1|20250312|20250421|1|1|95512.81|8329.61|0.0|0|344|74748.92|10|1|5|0|20250421|0|0.0|003|jsimon@example.org|013-5430837|||||||||
A|A|I|TIMOTHY HEBERT||861002057805||CHINCHIN000256|1|20231214|1|20240109|20240630|1|4|82377.69|16811.77|33623.54|2|147|16247.42|15|1|5|0|20240630|0|0.0|004|paul32@example.com|012-2045584|||||||||
A|A|I|JONATHAN BRAUN||790117145082|B#######|CHINCHIN000257|2|20250506|1|20250506|20250605|1|4|31528.03|10280.88|0.0|0|92|0.0|8|1|3|0|20250605|0|0.0|003|snguyen@example.net|012-1183133|||||||||
A|A|I|KEVIN JARVIS||761214059343||CHINCHIN000258|1|20231010|1|20231017|20240307|1|1|40896.54|5069.82|0.0|0|242|411.85|10|1|5|0|20240307|0|0.0|003|kbrooks@example.com|018-5423370||C|2009815452-W|2009815452-W||YOUNG AND SONS SDN BHD|1|CO-BORROWER|
A|A|B|MARK CARTER & PRICE LLC|2009973226-W|600917121233||CHINCHIN000259|1|20231011|1|20231031|20240623|1|4|76378.51|14594.62|0.0|0|157|32414.96|10|1|1|0|20240623|0|0.0|002|nmoore@example.org|017-6418321|||||||||
A|A|I|CHRISTINE WALKER||560519056414||CHINCHIN000260|1|20250406|1|20250427|20250504|1|4|41807.37|6853.67|0.0|0|183|30401.42|15|1|4|0|20250504|0|0.0|003|yellis@example.net|012-2705199|||||||||
A|A|I|CHRISTINA CHAMBERS||850804032558||CHINCHIN000261|1|20241204|1|20241228|20250607|1|1|45324.02|3929.83|0.0|0|346|16691.12|10|1|4|0|20250607|0|0.0|004||014-9818389|||||||||
A|A|B|TIM GUTIERREZ & LONG-FIELDS|2011614289-X|911005017632||CHINCHIN000262|1|20240127|1|20240207|20241219|1|1|21920.21|2094.29|0.0|0|314|2940.76|13|1|4|0|20241219|0|0.0|002|||||||||||
A|A|I|CHRISTOPHER TERRELL||941008068539||CHINCHIN000263|1|20240611|1|20240620|20250413|1|4|94117.33|23334.88|93339.52|4|121|25351.04|14|1|2|0|20250413|0|0.0|004|mooresusan@example.com|||C|2009786415-W|2009786415-W||RODGERS, WEAVER AND MCCARTHY SDN BHD|1|GUARANTOR|
A|A|I|DOMINIC BLACK||600122086651||CHINCHIN000264|1|20221102|1|20221107|20230127|1|1|71648.1|12569.84|0.0|0|171|11591.88|14|1|5|0|20230127|0|0.0|001|asanchez@example.org|018-7350571||I||880512023964||NICHOLAS DUNCAN|1||
A|A|I|RICHARD BLACK||610206021720||CHINCHIN000265|1|20230810|1|20230814|20231117|1|4|86126.77|16998.7|0.0|0|152|2657.7|10|1|2|0|20231117|0|0.0|001||017-9305542|||||||||
A|A|I|HEATHER TANNER||831004094373||CHINCHIN000266|2|20250126|1|20250213|20250429|1|1|32849.21|2915.61|0.0|0|338|0.0|13|1|5|0|20250429|0|0.0|001|christophermiller@example.com||||||||||
A|A|I|ANGELA IRWIN||550611131563||CHINCHIN000267|1|20250315|1|20250322|20250615|1|1|91395.76|11520.47|0.0|0|238|80904.61|9|1|1|0|20250615|0|0.0|001||017-9598526|||||||||
A|A|I|LUIS RILEY||750411048952||CHINCHIN000268|1|20221222|1|20221231|20250426|2|1|75462.33|9716.18|9716.18|1|233|40725.61|15|1|2|0|20250426|0|0.0|002|greenemaria@example.net||||||||||
A|A|I|JAMES CONTRERAS||690507056571||CHINCHIN000269|1|20230206|1|20230221|20230924|1|4|85984.55|10155.66|0.0|0|254|76658.06|14|1|2|0|20230924|0|0.0|001||019-6210129|||||||||
A|A|C|BISHOP, JAMES AND WEBER SDN BHD|2014490702-K|2014490702-K||CHINCHIN000270|1|20250408|1|20250411|20250428|1|4|14577.58|1415.3|0.0|0|309|11436.56|13|1|5|0|20250428|0|0.0|004|xrodriguez@example.com||||||||||
A|A|C|SMITH-ZIMMERMAN SDN BHD|2007242127-K|2007242127-K||CHINCHIN000271|1|20240808|1|20240829|20250611|1|1|87189.53|11036.65|0.0|0|237|121.94|12|1|1|0|20250611|0|0.0|003||016-2546104|||||||||
A|A|I|JOSHUA BAUER||531107055388||CHINCHIN000272|1|20250326|1|20250408|20250427|1|1|71678.61|20286.4|0.0|0|106|24319.3|11|1|1|0|20250427|0|0.0|001|jessica42@example.org|014-4150319|||||||||
A|A|I|TIFFANY TURNER||831003135641||CHINCHIN000273|1|20230126|1|20230203|20250213|1|1|18852.11|3469.71|17348.55|5|163|1976.2|10|1|2|0|20250213|0|0.0|004||019-8098803|||||||||
A|A|I|AMY BROWN||700113064170||CHINCHIN000274|1|20240924|1|20241017|20250406|1|4|80372.29|8285.8|0.0|0|291|989.53|11|1|5|0|20250406|0|0.0|001|annaolson@example.net|012-8674917|||||||||
A|A|I|BRIAN COOPER||721103077915||CHINCHIN000275|1|20220817|1|20220909|20230613|1|1|23210.27|7407.53|7407.53|1|94|13293.8|14|1|4|0|20230613|0|0.0|004|martinezdominique@example.org|014-9713853|||||||||
A|A|I|SCOTT SANCHEZ||770801107895||CHINCHIN000276|2|20240722|1|20240804|20240917|1|1|64772.38|5353.09|0.0|0|363|0.0|13|1|3|0|20240917|0|0.0|003|josephtravis@example.com|016-8009654|||||||||
A|A|I|STACEY BARKER||690624021857||CHINCHIN000277|1|20250123|1|20250217|20250612|1|1|65906.3|6725.13|0.0|0|294|50544.14|13|1|5|0|20250612|0|0.0|001|murrayjacob@example.com|018-9387180||I||910906016080||CHRISTINE SANDERS|1|GUARANTOR|
A|A|I|ERIC DONOVAN||860204096307||CHINCHIN000278|2|20241115|1|20241130|20250209|1|1|64974.82|19689.34|0.0|0|99|0.0|15|1|3|0|20250209|0|0.0|004|qmedina@example.net|017-1610896|||||||||
A|A|I|LISA LEWIS||810822042200||CHINCHIN000279|1|20240206|1|20240303|20250219|1|1|46434.91|7217.86|0.0|0|193|32213.29|14|1|4|0|20250219|0|0.0|001|kreyes@example.net|018-6430289|||||||||
A|A|I|SAMANTHA EDWARDS||641228053211||CHINCHIN000280|1|20230715|1|20230730|20240410|1|4|16657.82|2126.53|12759.18|6|235|5307.57|8|1|5|0|20240410|0|0.0|004|collinssydney@example.com|014-1473992||I||990405092391||HANNAH JONES|1||
A|A|I|LISA EDWARDS||990701023619||CHINCHIN000281|2|20240129|1|20240131|20240807|2|4|30521.44|4510.56|0.0|0|203|0.0|15|1|2|0|20240807|0|0.0|001|farleyeugene@example.com||||||||||
A|A|I|MAUREEN PARSONS||740707115576||CHINCHIN000282|1|20230204|1|20230216|20250529|2|4|89030.36|7855.62|31422.48|4|340|80048.65|8|1|2|2|20250529|0|0.0|002|||20250426|I||750421046258||PHILLIP ORTIZ|1|GUARANTOR|
A|A|I|ELIZABETH GARDNER||980515027721||CHINCHIN000283|1|20250309|1|20250319|20250425|1|1|60921.1|7167.19|21501.57|3|255|59686.37|15|1|5|0|20250425|0|0.0|004|zaustin@example.net||||||||||
A|A|C|FULLER PLC SDN BHD|2005349123-X|2005349123-X||CHINCHIN000284|1|20221204|1|20221210|20230101|1|1|67802.9|6582.81|0.0|0|309|9873.65|9|1|3|0|20230101|0|0.0|001|dhaney@example.org|019-3940158|||||||||
A|A|I|RYAN PETTY||540306031223||CHINCHIN000285|1|20221013|1|20221108|20230528|1|4|81641.29|10695.37|64172.22|6|229|8187.28|10|1|4|0|20230528|0|0.0|004|gonzalezdanielle@example.org|017-1371411|||||||||
A|A|I|ANGELA HAMILTON||500419045551||CHINCHIN000286|1|20250316|1|20250318|20250704|1|4|31933.14|8477.82|0.0|0|113|31810.12|11|1|2|0|20250704|0|0.0|001||013-3024131||I||760211107627||WILLIAM HILL|1|CO-BORROWER|
A|A|C|MCCULLOUGH-DOYLE SDN BHD|2010202347-X|2010202347-X||CHINCHIN000287|1|20240515|1|20240517|20241018|1|4|86431.39|7387.3|0.0|0|351|12603.3|8|1|1|0|20241018|0|0.0|004||018-2102790|||||||||
A|A|I|ERIN MORRIS||601126139372||CHINCHIN000288|1|20230602|1|20230630|20250608|1|4|78106.63|7122.19|0.0|0|329|68690.96|10|1|1|0|20250608|0|0.0|004|christopher43@example.com||||||||||
A|A|C|SCOTT-GRAY SDN BHD|2019961206-W|2019961206-W|Q#######|CHINCHIN000289|1|20220803|1|20220812|20221218|2|4|13899.1|1957.62|0.0|0|213|13569.08|13|1|5|0|20221218|0|0.0|002|darrell03@example.com|018-1946854|||||||||
A|A|I|KYLE FISHER||730115042935||CHINCHIN000290|1|20240402|1|20240402|20241027|1|4|31066.0|8396.22|50377.32|6|111|3174.17|11|1|5|0|20241027|0|0.0|003|rroman@example.com||||||||||
A|A|C|FISHER AND SONS SDN BHD|2005541828-X|2005541828-X||CHINCHIN000291|2|20220723|1|20220813|20240702|1|4|73188.25|15142.4|0.0|0|145|0.0|11|1|5|0|20240702|0|0.0|003|jamesfrancis@example.net|017-2008064||C|2014643129-X|2014643129-X||WILLIAMS, TUCKER AND FORD SDN BHD|1|GUARANTOR|
A|A|B|WESLEY SPENCE & NORRIS LTD|2020748207-H|540202054220||CHINCHIN000292|1|20241021|1|20241120|20241121|2|4|58264.94|8526.58|42632.9|5|205|41700.58|12|1|3|0|20241121|0|0.0|002|hunter04@example.com|019-7851295|||||||||
A|A|I|GREGORY HOWARD||510314103253||CHINCHIN000293|1|20240303|1|20240322|20250111|1|1|31199.01|3851.73|0.0|0|243|24678.11|8|1|1|0|20250111|0|0.0|001|laura41@example.com|019-5396148||I||680912097501||MONIQUE DUARTE|1|GUARANTOR|
A|A|I|SCOTT CARR||660327103937||CHINCHIN000294|3|20230408|1|20230411|20230713|1|1|11863.8|1844.11|20285.21|11|193|3468.61|8|1|4|0|20230713|0|0.0|001|xharvey@example.org|012-9815810|||||||||
A|A|I|MICHAEL JOHNS||630810035721||CHINCHIN000295|1|20230516|1|20230531|20231106|1|1|61770.71|8741.14|43705.7|5|212|45530.25|8|1|4|0|20231106|0|0.0|003||012-3264560||I||630327122497||PATTY BRAY|1|CO-BORROWER|
A|A|C|FLORES INC SDN BHD|2019657100-X|2019657100-X||CHINCHIN000296|1|20240414|1|20240514|20250112|1|4|37609.53|7572.39|0.0|0|149|21576.28|14|1|1|0|20250112|0|0.0|001|tshelton@example.org|018-7074743|||||||||
A|A|I|LANCE WATSON||580225091496||CHINCHIN000297|1|20240613|1|20240703|20250610|1|4|57274.26|7845.79|39228.95|5|219|18824.5|14|1|2|0|20250610|0|0.0|004||018-2600080|||||||||
A|A|I|SCOTT WEST||900114019944|K#######|CHINCHIN000298|1|20230417|1|20230502|20241218|1|1|58621.72|13528.09|54112.36|4|130|56703.95|12|1|3|1|20241218|0|0.0|004|belindalewis@example.org||20241001||||||||
A|A|B|ANNE LEONARD & JAMES PLC|2012622547-X|540322148187||CHINCHIN000299|2|20240708|1|20240711|20241224|1|1|22003.64|2193.05|0.0|0|301|0.0|9|1|1|0|20241224|0|0.0|004|ronnieford@example.org|013-1647794|||||||||
A|A|I|KRISTEN SCOTT||540411088897||CHINCHIN000300|1|20240623|1|20240623|20250625|2|1|10702.83|1793.77|0.0|0|179|8747.69|13|1|5|0|20250625|0|0.0|004|graynatalie@example.org|||C|2023980651-H|2023980651-H||MILLER LTD SDN BHD|1||
A|A|I|CHERYL GRAY||561007014672||CHINCHIN000301|1|20230816|1|20230826|20250605|1|4|22572.4|2220.24|0.0|0|305|15684.36|15|1|2|0|20250605|0|0.0|002||016-1049415|||||||||
A|A|I|LINDA NELSON||900517023082||CHINCHIN000302|1|20240413|1|20240504|20241120|1|4|90909.29|9881.44|0.0|0|276|62906.45|10|1|4|0|20241120|0|0.0|002|jeremy95@example.com||||||||||
A|A|B|DUSTIN YU & CASEY PLC|2004198305-M|620611041536||CHINCHIN000303|1|20240713|1|20240731|20250314|1|1|61064.35|7507.91|0.0|0|244|3987.55|10|1|1|0|20250314|0|0.0|003|carpentereric@example.com|013-6910678|||||||||
A|A|I|TYLER SIMMONS||750603094049||CHINCHIN000304|1|20230624|1|20230723|20240127|1|1|54730.32|5661.76|0.0|0|290|25384.27|11|1|1|0|20240127|0|0.0|004|||||||||||
A|A|I|MICHEAL ROGERS||700413084038||CHINCHIN000305|1|20250624|1|20250717|20250717|2|1|55024.52|5142.48|20569.92|4|321|25361.14|10|1|1|0|20250717|0|0.0|004|campbellcorey@example.com|013-1768250|||||||||
A|A|I|JEROME HERMAN||590808015674||CHINCHIN000306|1|20240120|1|20240126|20240609|1|1|65541.62|10403.43|0.0|0|189|28173.73|15|1|3|0|20240609|0|0.0|001|vanessaboyd@example.org|019-7972725||I||570617059049||CHERYL YOUNG|1|GUARANTOR|
A|A|C|DAVILA, MCCALL AND STOKES SDN BHD|2014206553-X|2014206553-X||CHINCHIN000307|1|20231229|1|20231231|20241121|1|1|93221.62|16746.4|50239.2|3|167|77094.82|14|1|5|0|20241121|0|0.0|002|eatondavid@example.com|||I||920422135476||MICHAEL MCCOY|1||
A|A|I|RICHARD GILBERT||731108041370||CHINCHIN000308|1|20250502|1|20250513|20250519|1|4|60086.68|6152.22|0.0|0|293|58259.07|15|1|4|0|20250519|0|0.0|004|hailey99@example.com||||||||||
A|A|C|REED, WILLIAMS AND COHEN SDN BHD|2017523498-K|2017523498-K||CHINCHIN000309|1|20220918|1|20221004|20230220|1|4|12055.32|3091.11|0.0|0|117|8268.64|11|1|4|0|20230220|0|0.0|004|markwhite@example.org|013-7555990||C|2011600339-W|2011600339-W||EDWARDS, BURKE AND WHITNEY SDN BHD|1|GUARANTOR|
A|A|I|MEGAN ROY||500619145239||CHINCHIN000310|2|20230730|1|20230810|20250507|1|1|85328.38|14462.44|0.0|0|177|0.0|10|1|4|0|20250507|0|0.0|003|||||||||||
A|A|C|SANCHEZ, BRANCH AND MARTINEZ SDN BHD|2015631843-M|2015631843-M||CHINCHIN000311|1|20230914|1|20230928|20240105|1|4|38902.2|7578.35|0.0|0|154|12062.24|13|1|1|0|20240105|0|0.0|001|ashley18@example.com||||||||||
A|A|I|RUTH MCGUIRE||980908135508||CHINCHIN000312|1|20240705|1|20240710|20250409|1|4|36305.5|3260.97|19565.82|6|334|28717.9|15|1|5|1|20250409|0|0.0|003||019-9269787|20250220||||||||
A|A|I|VICKIE MCKAY||940906016233||CHINCHIN000313|1|20220919|1|20221012|20230627|2|4|63787.86|5644.94|28224.7|5|339|25415.07|11|1|5|1|20230627|0|0.0|002|torresaaron@example.org||20230411||||||||
A|A|C|STONE GROUP SDN BHD|2017504440-W|2017504440-W||CHINCHIN000314|1|20250201|1|20250211|20250627|1|1|68032.85|5898.8|23595.2|4|346|14634.47|15|1|5|0|20250627|0|0.0|001||018-3733576|||||||||
A|A|C|BROOKS, CASE AND BARTON SDN BHD|2021422361-K|2021422361-K||CHINCHIN000315|1|20240320|1|20240401|20240821|1|1|74513.73|7681.83|38409.15|5|291|11652.88|14|1|1|1|20240821|0|0.0|004||013-6164640|20240528||||||||
A|A|I|JASON JACKSON||770604062988||CHINCHIN000316|1|20250524|1|20250601|20250612|1|1|58481.33|16869.61|0.0|0|104|28062.17|13|1|4|0|20250612|0|0.0|003|johnhouse@example.org|018-6643401|||||||||
A|A|I|MICHAEL REYES||970308058367||CHINCHIN000317|1|20221227|1|20230120|20241016|1|4|27461.88|7355.86|0.0|0|112|19760.6|13|1|1|0|20241016|0|0.0|002||016-2013722|||||||||
A|A|I|BRITTANY COX||860108023282|V#######|CHINCHIN000318|1|20241209|1|20250108|20250415|1|4|96529.31|8157.41|0.0|0|355|20818.55|13|1|1|0|20250415|0|0.0|001||018-1478665|||||||||
A|A|C|HALL-PHILLIPS SDN BHD|2024644426-K|2024644426-K||CHINCHIN000319|1|20250411|1|20250507|20250612|1|1|76202.59|10438.71|0.0|0|219|28476.42|11|1|4|0|20250612|0|0.0|002||019-8348069|||||||||
A|A|I|ALEXANDRA BURNS||630314013528||CHINCHIN000320|1|20250211|1|20250307|20250419|1|4|13465.23|1453.08|8718.48|6|278|5692.87|8|1|4|2|20250419|0|0.0|003|paige86@example.net|018-5997616|20250313||||||||
A|A|I|TERESA EVANS||790713081085||CHINCHIN000321|1|20240524|1|20240607|20241219|1|1|36738.35|4255.41|8510.82|2|259|33988.86|10|1|3|0|20241219|0|0.0|004||013-6744063||C|2012613651-W|2012613651-W||MURPHY INC SDN BHD|1|GUARANTOR|
A|A|B|AUSTIN COOK & MORRISON-KNIGHT|2023335390-M|890909098798|S#######|CHINCHIN000322|1|20230326|1|20230424|20230727|1|4|66941.37|9748.74|48743.7|5|206|28864.63|15|1|1|1|20230727|0|0.0|002|mrodriguez@example.com|017-6374798|20230602|I||751107144059||DAVID NELSON|1||
A|A|I|CHRISTOPHER STRONG||680324032930||CHINCHIN000323|1|20230610|1|20230626|20241220|2|4|24222.06|2652.05|0.0|0|274|20424.67|12|1|3|0|20241220|0|0.0|001|jenniferrusso@example.org||||||||||
A|A|I|ANDREA JONES||750502084117||CHINCHIN000324|1|20241210|1|20241219|20250410|2|4|39714.17|8449.82|42249.1|5|141|36281.25|9|1|4|2|20250410|0|0.0|004||014-9522439|20250110||||||||
A|A|B|REBECCA PHILLIPS & CHERRY AND SONS|2022923166-W|950817088211||CHINCHIN000325|2|20230123|1|20230125|20250317|1|4|88503.16|8909.71|0.0|0|298|0.0|8|1|4|0|20250317|0|0.0|002|mendozacalvin@example.com|018-3370721|||||||||
A|A|C|GRAY-WILLIS SDN BHD|2001357792-K|2001357792-K||CHINCHIN000326|1|20240904|1|20241001|20250511|2|1|32019.91|3666.4|0.0|0|262|27284.45|14|1|4|0|20250511|0|0.0|002|gregory36@example.net|017-1069283|||||||||
A|A|C|MCCLAIN-GIBBS SDN BHD|2003693321-W|2003693321-W||CHINCHIN000327|1|20230901|1|20230926|20240117|1|4|96270.42|9659.24|0.0|0|299|72031.81|13|1|1|0|20240117|0|0.0|003|amber19@example.org||||||||||
A|A|I|JANICE ELLIS||781125132836||CHINCHIN000328|1|20250113|1|20250129|20250424|1|4|11003.17|2089.21|6267.63|3|158|5879.69|9|1|3|0|20250424|0|0.0|004|seanmartin@example.org||||||||||
A|A|I|DERRICK HALL||730327075918||CHINCHIN000329|1|20241028|1|20241124|20250124|1|1|81096.78|17502.9|0.0|0|139|6498.89|9|1|5|0|20250124|0|0.0|002||012-3739452|||||||||
A|A|I|AARON LAWSON||740324084144||CHINCHIN000330|1|20240126|1|20240221|20250127|1|4|66104.84|9866.39|39465.56|4|201|54470.43|8|1|3|0|20250127|0|0.0|003|robert59@example.org||||||||||
A|A|B|JODI DELACRUZ & BULLOCK LLC|2019770456-X|850816014535||CHINCHIN000331|1|20241217|1|20241228|20250620|1|4|75894.12|17380.33|17380.33|1|131|749.55|11|1|1|0|20250620|0|0.0|004|||||||||||
A|A|B|AMANDA PORTER & BAILEY INC|2002866554-X|551127074290||CHINCHIN000332|1|20240111|1|20240130|20240512|1|4|40829.0|4570.41|22852.05|5|268|20618.19|13|1|3|2|20240512|0|0.0|003|dhenderson@example.net|014-5318079|20240325|C|2003435321-H|2003435321-H||CHAVEZ, OLSON AND LEE SDN BHD|1|GUARANTOR|
A|A|B|JEFFREY LUCAS & HENSLEY-MEYER|2020950516-X|881008079214||CHINCHIN000333|1|20250111|1|20250122|20250610|1|1|58951.52|4967.82|0.0|0|356|50415.0|14|1|2|0|20250610|0|0.0|001||014-9732565|||||||||
A|A|I|HENRY WILLIAMS||680505101102||CHINCHIN000334|1|20231003|1|20231031|20240628|2|4|37581.19|4880.67|0.0|0|231|32377.75|10|1|5|0|20240628|0|0.0|003|sandersshannon@example.net|019-9662270||C|2021634647-K|2021634647-K||GRAVES-GENTRY SDN BHD|1|GUARANTOR|
A|A|B|VICKI SMITH & MASON-PARK|2014572381-X|960912104187||CHINCHIN000335|1|20230621|1|20230707|20231022|1|4|57537.96|6716.49|40298.94|6|257|30148.76|8|1|1|0|20231022|0|0.0|003||012-9609018|||||||||
A|A|I|BLAKE DOYLE||500815054778||CHINCHIN000336|1|20221021|1|20221115|20230413|1|4|36554.15|3273.51|0.0|0|335|13810.77|11|1|1|0|20230413|0|0.0|002||014-1365315|||||||||
A|A|I|ZACHARY BENNETT||530306124049||CHINCHIN000337|1|20230831|1|20230905|20250503|1|1|55704.68|8842.01|35368.04|4|189|11295.57|15|1|4|2|20250503|0|0.0|003|berryjustin@example.org|016-2085900|20250215||||||||
A|A|I|MATTHEW OLIVER||940601114752||CHINCHIN000338|4|20230927|1|20231027|20240813|1|4|81572.33|20564.45|246773.4|12|119|68168.35|14|1|2|1|20240813|0|0.0|003|mfrench@example.org|018-3723953|20240710||||||||
A|A|I|ALEX SULLIVAN||920721089915||CHINCHIN000339|1|20240213|1|20240225|20240316|2|1|57816.17|10706.7|0.0|0|162|19943.7|11|1|5|0|20240316|0|0.0|004||019-1255291|||||||||
A|A|I|ANDREW LANE||830510027554||CHINCHIN000340|1|20240106|1|20240109|20240907|2|1|92937.22|13534.55|0.0|0|206|77969.24|14|1|1|0|20240907|0|0.0|003||016-3932531|||||||||
